,name,count,phonetics,meta1,soundex
16867,Lameeka,5,LANAC,LMK,L520
16868,Lamees,59,LANY,LMS,L520
16869,Lameka,16,LANAC,LMK,L520
16870,Lamel,85,LANAL,LML,L540
16871,Lamerle,28,LANARL,LMRL,L564
16872,Lamesha,27,LANAS,LMX,L520
16873,Lamia,121,LAN,LM,L500
16874,Lamiah,5,LAN,LM,L500
16875,Lamika,5,LANAC,LMK,L520
16876,Lamine,37,LANAN,LMN,L500
16877,Lamir,10,LANAR,LMR,L560
16878,Lamiracle,7,LANARACL,LMRK,L562
16879,Lamisha,13,LANAS,LMX,L520
16880,Lamiya,52,LANY,LM,L500
16881,Lamiyah,124,LANY,LM,L500
16882,Lamon,77,LANAN,LMN,L500
16883,Lamona,6,LANAN,LMN,L500
16884,Lamond,22,LANAD,LMNT,L530
16885,Lamonica,479,LANANAC,LMNK,L520
16886,Lamont,19496,LANAD,LMNT,L530
16887,Lamontae,5,LANANT,LMNT,L530
16888,Lamonte,768,LANANT,LMNT,L530
16889,Lamorris,5,LANAR,LMRS,L562
16890,Lamya,905,LAN,LM,L500
16891,Lan,244,LAN,LN,L500
16892,Lana,45868,LAN,LN,L500
16893,Lanae,393,LAN,LN,L500
16894,Lanah,18,LAN,LN,L500
16895,Lanai,36,LAN,LN,L500
16896,Lanasia,31,LANAS,LNS,L520
16897,Lanay,5,LANY,LN,L500
16898,Lanaya,158,LANY,LN,L500
16899,Lance,99876,LANC,LNK,L520
16900,Lancelot,23,LANCALAT,LNKL,L524
16901,Lancer,5,LANCAR,LNKR,L526
16902,Landa,41,LAND,LNT,L530
16903,Landan,877,LANDAN,LNTN,L535
16904,Landen,20868,LANDAN,LNTN,L535
16905,Lander,5,LANDAR,LNTR,L536
16906,Landin,1227,LANDAN,LNTN,L535
16907,Landis,125,LAND,LNTS,L532
16908,Landon,135727,LANDAN,LNTN,L535
16909,Landra,5,LANDR,LNTR,L536
16910,Landree,145,LANDRY,LNTR,L536
16911,Landrey,29,LANDRY,LNTR,L536
16912,Landri,294,LANDR,LNTR,L536
16913,Landrie,215,LANDRY,LNTR,L536
16914,Landry,4487,LANDRY,LNTR,L536
16915,Landy,6,LANDY,LNT,L530
16916,Landyn,7334,LANDAN,LNTN,L535
16917,Lane,30545,LAN,LN,L500
16918,Lanea,11,LAN,LN,L500
16919,Lanee,29,LANY,LN,L500
16920,Laneisha,77,LANAS,LNX,L520
16921,Lanell,688,LANAL,LNL,L540
16922,Lanelle,348,LANAL,LNL,L540
16923,Lanesha,115,LANAS,LNX,L520
16924,Laneshia,10,LANAS,LNX,L520
16925,Lanessa,10,LANAS,LNS,L520
16926,Lanetta,65,LANAT,LNT,L530
16927,Lanette,2329,LANAT,LNT,L530
16928,Laney,7993,LANY,LN,L500
16929,Lang,28,LANG,LNK,L520
16930,Langdon,5,LANGDAN,LNKT,L523
16931,Langley,19,LANGLY,LNKL,L524
16932,Langston,1916,LANGSTAN,LNKS,L523
16933,Lani,3032,LAN,LN,L500
16934,Lania,116,LAN,LN,L500
16935,Laniah,114,LAN,LN,L500
16936,Lanie,2154,LANY,LN,L500
16937,Laniece,18,LANAC,LNK,L520
16938,Lanier,76,LANAR,LN,L560
16939,Lanika,15,LANAC,LNK,L520
16940,Laniqua,5,LANAG,LNK,L520
16941,Lanique,10,LANAG,LNK,L520
16942,Lanise,21,LANAS,LNS,L520
16943,Lanisha,253,LANAS,LNX,L520
16944,Lanita,1115,LANAT,LNT,L530
16945,Lanitra,10,LANATR,LNTR,L536
16946,Laniya,1857,LANY,LN,L500
16947,Laniyah,1869,LANY,LN,L500
16948,Lanna,146,LAN,LN,L500
16949,Lannette,48,LANAT,LNT,L530
16950,Lannie,437,LANY,LN,L500
16951,Lanny,6732,LANY,LN,L500
16952,Lanora,224,LANAR,LNR,L560
16953,Lanorris,26,LANAR,LNRS,L562
16954,Lansana,5,LANSAN,LNSN,L525
16955,Lansing,35,LANSANG,LNSN,L525
16956,Lantz,5,LAD,LNTS,L532
16957,Lany,6,LANY,LN,L500
16958,Lanya,169,LAN,LN,L500
16959,Lanyah,10,LAN,LN,L500
16960,Lanyia,5,LAN,LN,L500
16961,Lanyiah,5,LAN,LN,L500
16962,Laporcha,11,LAPARC,LPRX,L162
16963,Laporche,19,LAPARC,LPRX,L162
16964,Laporscha,5,LAPARS,LPRX,L162
16965,Laporsche,19,LAPARS,LPRX,L162
16966,Laporsha,325,LAPARS,LPRX,L162
16967,Laportia,17,LAPART,LPRX,L163
16968,Laprecious,6,LAPRAC,LPRK,L162
16969,Laquan,1170,LAGAN,LKN,L250
16970,Laquana,167,LAGAN,LKN,L250
16971,Laquanda,743,LAGAND,LKNT,L253
16972,Laquandra,42,LAGANDR,LKNT,L253
16973,Laquanna,16,LAGAN,LKN,L250
16974,Laquanta,28,LAGANT,LKNT,L253
16975,Laquasha,41,LAGAS,LKX,L200
16976,Laquasia,48,LAGAS,LKS,L200
16977,Laquesha,220,LAGAS,LKX,L200
16978,Laqueta,5,LAGAT,LKT,L230
16979,Laquetta,109,LAGAT,LKT,L230
16980,Laquinta,554,LAGANT,LKNT,L253
16981,Laquinthia,5,LAGANT,LKN0,L253
16982,Laquinton,34,LAGANTAN,LKNT,L253
16983,Laquisha,1635,LAGAS,LKX,L200
16984,Laquishia,5,LAGAS,LKX,L200
16985,Laquita,4601,LAGAT,LKT,L230
16986,Laquitha,6,LAGAT,LK0,L230
16987,Laquitta,75,LAGAT,LKT,L230
16988,Lara,22990,LAR,LR,L600
16989,Larae,810,LAR,LR,L600
16990,Laraine,1846,LARAN,LRN,L650
16991,Laramie,206,LARANY,LRM,L650
16992,Larayne,30,LARYN,LRN,L650
16993,Laree,183,LARY,LR,L600
16994,Lareen,6,LARAN,LRN,L650
16995,Lareina,47,LARAN,LRN,L650
16996,Laren,22,LARAN,LRN,L650
16997,Larena,29,LARAN,LRN,L650
16998,Larence,55,LARANC,LRNK,L652
16999,Larene,34,LARAN,LRN,L650
17000,Larenz,31,LARAN,LRNS,L652
17001,Larenzo,15,LARANS,LRNS,L652
17002,Laresha,5,LARAS,LRX,L620
17003,Larhonda,1097,LARAND,LRNT,L653
17004,Lari,37,LAR,LR,L600
17005,Lariah,182,LAR,LR,L600
17006,Larina,31,LARAN,LRN,L650
17007,Larinda,5,LARAND,LRNT,L653
17008,Larisa,1105,LARAS,LRS,L620
17009,Larissa,19340,LARAS,LRS,L620
17010,Larita,141,LARAT,LRT,L630
17011,Laritza,36,LARATS,LRTS,L632
17012,Lariyah,95,LARY,LR,L600
17013,Lariza,29,LARAS,LRS,L620
17014,Lark,180,LARC,LRK,L620
17015,Larkin,350,LARCAN,LRKN,L625
17016,Larnell,52,LARNAL,LRNL,L654
17017,Laron,2461,LARAN,LRN,L650
17018,Laronda,848,LARAND,LRNT,L653
17019,Laroy,23,LARY,LR,L600
17020,Laroyce,5,LARYC,LRK,L620
17021,Larraine,210,LARAN,LRN,L650
17022,Larrie,34,LARY,LR,L600
17023,Larry,802485,LARY,LR,L600
17024,Lars,2502,LAR,LRS,L620
17025,Larsen,5,LARSAN,LRSN,L625
17026,Larson,74,LARSAN,LRSN,L625
17027,Larue,2169,LAR,LR,L600
17028,Laruen,11,LARAN,LRN,L650
17029,Larwence,13,LARWANC,LRNK,L652
17030,Lary,226,LARY,LR,L600
17031,Laryssa,207,LARAS,LRS,L620
17032,Lasalle,5,LASAL,LSL,L240
17033,Lasandra,318,LASANDR,LSNT,L253
17034,Lasaro,33,LASAR,LSR,L260
17035,Lasasha,8,LASAS,LSX,L200
17036,Lasaundra,5,LASANDR,LSNT,L253
17037,Lasean,12,LASAN,LSN,L250
17038,Lasha,81,LAS,LX,L200
17039,Lashae,415,LAS,LX,L200
17040,Lashan,97,LASAN,LXN,L250
17041,Lashana,205,LASAN,LXN,L250
17042,Lashanae,30,LASAN,LXN,L250
17043,Lashanay,5,LASANY,LXN,L250
17044,Lashanda,3697,LASAND,LXNT,L253
17045,Lashandra,413,LASANDR,LXNT,L253
17046,Lashane,12,LASAN,LXN,L250
17047,Lashanique,14,LASANAG,LXNK,L252
17048,Lashanna,125,LASAN,LXN,L250
17049,Lashannon,6,LASANAN,LXNN,L250
17050,Lashanta,21,LASANT,LXNT,L253
17051,Lashanti,104,LASANT,LXNT,L253
17052,Lashara,5,LASAR,LXR,L260
17053,Lasharn,5,LASARN,LXRN,L265
17054,Lashaun,416,LASAN,LXN,L250
17055,Lashauna,54,LASAN,LXN,L250
17056,Lashaunda,483,LASAND,LXNT,L253
17057,Lashaundra,76,LASANDR,LXNT,L253
17058,Lashavia,5,LASAV,LXF,L210
17059,Lashawn,7144,LASAN,LXN,L250
17060,Lashawna,416,LASAN,LXN,L250
17061,Lashawnda,1138,LASAND,LXNT,L253
17062,Lashawndra,15,LASANDR,LXNT,L253
17063,Lashay,1012,LASY,LX,L200
17064,Lashea,54,LAS,LX,L200
17065,Lasheena,63,LASAN,LXN,L250
17066,Lasheika,5,LASAC,LXK,L200
17067,Lasheka,16,LASAC,LXK,L200
17068,Lashell,57,LASAL,LXL,L240
17069,Lashelle,68,LASAL,LXL,L240
17070,Lashera,5,LASAR,LXR,L260
17071,Lashira,5,LASAR,LXR,L260
17072,Lashon,760,LASAN,LXN,L250
17073,Lashona,17,LASAN,LXN,L250
17074,Lashond,5,LASAD,LXNT,L253
17075,Lashonda,8043,LASAND,LXNT,L253
17076,Lashondra,514,LASANDR,LXNT,L253
17077,Lashone,93,LASAN,LXN,L250
17078,Lashonna,5,LASAN,LXN,L250
17079,Lashun,188,LASAN,LXN,L250
17080,Lashuna,5,LASAN,LXN,L250
17081,Lashunda,1587,LASAND,LXNT,L253
17082,Lashundra,572,LASANDR,LXNT,L253
17083,Lashune,6,LASAN,LXN,L250
17084,Lasondra,21,LASANDR,LSNT,L253
17085,Lasonia,47,LASAN,LSN,L250
17086,Lasonja,74,LASANJ,LSNJ,L252
17087,Lasonya,815,LASAN,LSN,L250
17088,Lassie,202,LASY,LS,L200
17089,Lasya,38,LAS,LS,L200
17090,Laszlo,76,LASL,LSL,L240
17091,Latacha,12,LATAC,LTK,L320
17092,Latamara,5,LATANAR,LTMR,L356
17093,Latangela,5,LATANGAL,LTNJ,L352
17094,Latania,48,LATAN,LTN,L350
17095,Latanya,8226,LATAN,LTN,L350
17096,Latanza,10,LATANS,LTNS,L352
17097,Latara,510,LATAR,LTR,L360
17098,Latarsha,1404,LATARS,LTRX,L362
17099,Latarya,5,LATAR,LTR,L360
17100,Latasha,28614,LATAS,LTX,L320
17101,Latashia,744,LATAS,LTX,L320
17102,Latasia,20,LATAS,LTS,L320
17103,Lataurus,5,LATAR,LTRS,L362
17104,Latausha,10,LATAS,LTX,L320
17105,Latavia,1071,LATAV,LTF,L310
17106,Lataya,49,LATY,LT,L300
17107,Latayna,5,LATYN,LTN,L350
17108,Latayvia,5,LATYV,LTF,L310
17109,Lateasha,16,LATAS,LTX,L320
17110,Latecia,13,LATAC,LTK,L320
17111,Lateef,215,LATAF,LTF,L310
17112,Lateefa,5,LATAF,LTF,L310
17113,Lateefah,189,LATAF,LTF,L310
17114,Lateesha,24,LATAS,LTX,L320
17115,Lateisha,174,LATAS,LTX,L320
17116,Lateria,11,LATAR,LTR,L360
17117,Laterica,21,LATARAC,LTRK,L362
17118,Laterra,5,LATAR,LTR,L360
17119,Laterrance,5,LATARANC,LTRN,L365
17120,Laterrica,29,LATARAC,LTRK,L362
17121,Latesha,1957,LATAS,LTX,L320
17122,Lateshia,69,LATAS,LTX,L320
17123,Latham,5,LATAN,LTM,L350
17124,Lathan,1446,LATAN,L0N,L350
17125,Lathen,10,LATAN,L0N,L350
17126,Latia,1547,LAT,LX,L300
17127,Latiana,16,LATAN,LXN,L350
17128,Laticia,776,LATAC,LTK,L320
17129,Latiera,5,LATAR,LTR,L360
17130,Latiesha,10,LATAS,LTX,L320
17131,Latif,47,LATAF,LTF,L310
17132,Latifa,211,LATAF,LTF,L310
17133,Latifah,837,LATAF,LTF,L310
17134,Latijera,11,LATAJAR,LTJR,L326
17135,Latika,16,LATAC,LTK,L320
17136,Latima,6,LATAN,LTM,L350
17137,Latina,708,LATAN,LTN,L350
17138,Latiqua,15,LATAG,LTK,L320
17139,Latisa,26,LATAS,LTS,L320
17140,Latisha,16465,LATAS,LTX,L320
17141,Latishia,34,LATAS,LTX,L320
17142,Latoi,5,LAT,LT,L300
17143,Latoia,31,LAT,LT,L300
17144,Latoiya,6,LATAY,LT,L300
17145,Latondra,5,LATANDR,LTNT,L353
17146,Latonga,5,LATANG,LTNK,L352
17147,Latonia,3723,LATAN,LTN,L350
17148,Latonja,179,LATANJ,LTNJ,L352
17149,Latonya,20200,LATAN,LTN,L350
17150,Latora,39,LATAR,LTR,L360
17151,Latoria,1677,LATAR,LTR,L360
17152,Latorria,6,LATAR,LTR,L360
17153,Latorsha,11,LATARS,LTRX,L362
17154,Latorya,106,LATAR,LTR,L360
17155,Latosha,5344,LATAS,LTX,L320
17156,Latoshia,308,LATAS,LTX,L320
17157,Latoy,7,LATY,LT,L300
17158,Latoya,43968,LATY,LT,L300
17159,Latoyah,5,LATY,LT,L300
17160,Latoyia,861,LATY,LT,L300
17161,Latoyna,5,LATYN,LTN,L350
17162,Latravia,12,LATRAV,LTRF,L361
17163,Latravious,6,LATRAV,LTRF,L361
17164,Latrease,5,LATRAS,LTRS,L362
17165,Latrece,88,LATRAC,LTRK,L362
17166,Latrecia,37,LATRAC,LTRK,L362
17167,Latrell,1988,LATRAL,LTRL,L364
17168,Latrelle,148,LATRAL,LTRL,L364
17169,Latrenda,89,LATRAND,LTRN,L365
17170,Latresa,49,LATRAS,LTRS,L362
17171,Latrese,91,LATRAS,LTRS,L362
17172,Latresha,19,LATRAS,LTRX,L362
17173,Latressa,5,LATRAS,LTRS,L362
17174,Latrica,42,LATRAC,LTRK,L362
17175,Latrice,7508,LATRAC,LTRK,L362
17176,Latricia,3499,LATRAC,LTRK,L362
17177,Latrina,1222,LATRAN,LTRN,L365
17178,Latrisha,599,LATRAS,LTRX,L362
17179,Latronda,5,LATRAND,LTRN,L365
17180,Latroy,41,LATRY,LTR,L360
17181,Lattie,16,LATY,LT,L300
17182,Latunya,21,LATAN,LTN,L350
17183,Laudie,12,LADY,LT,L300
17184,Launa,305,LAN,LN,L500
17185,Laura,747985,LAR,LR,L600
17186,Lauraann,11,LARAN,LRN,L650
17187,Laurabelle,5,LARABAL,LRPL,L614
17188,Lauraine,89,LARAN,LRN,L650
17189,Laurajean,5,LARAJAN,LRJN,L625
17190,Laural,43,LARAL,LRL,L640
17191,Lauralee,246,LARALY,LRL,L640
17192,Lauran,183,LARAN,LRN,L650
17193,Laurance,175,LARANC,LRNK,L652
17194,Laure,459,LAR,LR,L600
17195,Laureano,5,LARAN,LRN,L650
17196,Laureat,6,LARAT,LRT,L630
17197,Lauree,15,LARY,LR,L600
17198,Laureen,4619,LARAN,LRN,L650
17199,Laurel,38270,LARAL,LRL,L640
17200,Lauren,462690,LARAN,LRN,L650
17201,Laurena,15,LARAN,LRN,L650
17202,Laurence,32514,LARANC,LRNK,L652
17203,Laurencia,5,LARANC,LRNK,L652
17204,Laurencio,6,LARANC,LRNK,L652
17205,Laurene,1589,LARAN,LRN,L650
17206,Laurent,402,LARAD,LRNT,L653
17207,Lauretta,4623,LARAT,LRT,L630
17208,Laurette,1250,LARAT,LRT,L630
17209,Laurey,12,LARY,LR,L600
17210,Lauri,8898,LAR,LR,L600
17211,Laurice,128,LARAC,LRK,L620
17212,Laurie,162826,LARY,LR,L600
17213,Laurieann,92,LARAN,LRN,L650
17214,Laurien,5,LARAN,LRN,L650
17215,Laurier,172,LARAR,LR,L600
17216,Laurin,194,LARAN,LRN,L650
17217,Laurinda,183,LARAND,LRNT,L653
17218,Laurine,330,LARAN,LRN,L650
17219,Laurissa,62,LARAS,LRS,L620
17220,Laurita,5,LARAT,LRT,L630
17221,Lauro,1334,LAR,LR,L600
17222,Laury,105,LARY,LR,L600
17223,Lauryn,16930,LARAN,LRN,L650
17224,Laurynn,28,LARAN,LRN,L650
17225,Lautaro,6,LATAR,LTR,L360
17226,Lavada,1724,LAVAD,LFT,L130
17227,Lavaeh,5,LAV,LF,L100
17228,Lavance,5,LAVANC,LFNK,L152
17229,Lavante,7,LAVANT,LFNT,L153
17230,Lavanya,10,LAVAN,LFN,L150
17231,Lavar,856,LAVAR,LFR,L160
17232,Lavaris,12,LAVAR,LFRS,L162
17233,Lavasia,5,LAVAS,LFS,L120
17234,Lavaughn,65,LAVAGHN,LFKN,L125
17235,Lavaun,17,LAVAN,LFN,L150
17236,Laveah,11,LAV,LF,L100
17237,Laveda,44,LAVAD,LFT,L130
17238,Lavell,906,LAVAL,LFL,L140
17239,Lavelle,854,LAVAL,LFL,L140
17240,Lavena,93,LAVAN,LFN,L150
17241,Lavender,88,LAVANDAR,LFNT,L153
17242,Lavenia,80,LAVAN,LFN,L150
17243,Lavera,504,LAVAR,LFR,L160
17244,Laverda,10,LAVARD,LFRT,L163
17245,Lavere,10,LAVAR,LFR,L160
17246,Lavergne,335,LAVARGN,LFRN,L162
17247,Laverle,5,LAVARL,LFRL,L164
17248,Lavern,10434,LAVARN,LFRN,L165
17249,Laverna,1309,LAVARN,LFRN,L165
17250,Laverne,49777,LAVARN,LFRN,L165
17251,Laveta,396,LAVAT,LFT,L130
17252,Lavetta,25,LAVAT,LFT,L130
17253,Lavette,195,LAVAT,LFT,L130
17254,Lavi,5,LAV,LF,L100
17255,Lavina,2143,LAVAN,LFN,L150
17256,Lavinia,1025,LAVAN,LFN,L150
17257,Lavita,12,LAVAT,LFT,L130
17258,Lavon,4036,LAVAN,LFN,L150
17259,Lavona,309,LAVAN,LFN,L150
17260,Lavonda,1469,LAVAND,LFNT,L153
17261,Lavone,58,LAVAN,LFN,L150
17262,Lavonia,285,LAVAN,LFN,L150
17263,Lavonna,190,LAVAN,LFN,L150
17264,Lavonne,12966,LAVAN,LFN,L150
17265,Lavonta,5,LAVANT,LFNT,L153
17266,Lavontae,11,LAVANT,LFNT,L153
17267,Lavonte,216,LAVANT,LFNT,L153
17268,Lavoris,29,LAVAR,LFRS,L162
17269,Lavren,22,LAVRAN,LFRN,L165
17270,Lawaia,10,L,L,L000
17271,Lawan,7,LAN,LN,L500
17272,Lawana,1043,LAN,LN,L500
17273,Lawanda,9742,LAND,LNT,L530
17274,Lawandra,5,LANDR,LNTR,L536
17275,Lawanna,652,LAN,LN,L500
17276,Lawayne,7,LAYN,LN,L500
17277,Lawerance,24,LARANC,LRNK,L652
17278,Lawerence,1255,LARANC,LRNK,L652
17279,Lawernce,26,LARNC,LRNK,L652
17280,Lawless,5,LAL,LLS,L420
17281,Lawrance,400,LARANC,LRNK,L652
17282,Lawren,72,LARAN,LRN,L650
17283,Lawrence,440086,LARANC,LRNK,L652
17284,Lawsen,5,LASAN,LSN,L250
17285,Lawson,6308,LASAN,LSN,L250
17286,Lawton,484,LATAN,LTN,L350
17287,Lawyer,113,LAR,LR,L600
17288,Laya,327,LY,L,L000
17289,Layah,172,LY,L,L000
17290,Layal,116,LYAL,LL,L400
17291,Layan,554,LYAN,LN,L500
17292,Layana,5,LYAN,LN,L500
17293,Layani,5,LYAN,LN,L500
17294,Laycee,34,LYCY,LK,L200
17295,Layden,183,LYDAN,LTN,L350
17296,Layken,123,LYCAN,LKN,L250
17297,Laykin,5,LYCAN,LKN,L250
17298,Layla,66477,LYL,LL,L400
17299,Laylah,3373,LYL,LL,L400
17300,Laylani,425,LYLAN,LLN,L450
17301,Laylanie,55,LYLANY,LLN,L450
17302,Layleen,7,LYLAN,LLN,L450
17303,Laylene,5,LYLAN,LLN,L450
17304,Layloni,12,LYLAN,LLN,L450
17305,Laylonie,31,LYLANY,LLN,L450
17306,Laymon,31,LYNAN,LMN,L500
17307,Layna,663,LYN,LN,L500
17308,Layne,8126,LYN,LN,L500
17309,Laynee,250,LYNY,LN,L500
17310,Layni,22,LYN,LN,L500
17311,Laynie,359,LYNY,LN,L500
17312,Layonna,5,LYAN,LN,L500
17313,Laysha,394,LYS,LX,L200
17314,Layth,32,LYTH,L0,L300
17315,Layton,4490,LYTAN,LTN,L350
17316,Lazar,153,LASAR,LSR,L260
17317,Lazara,20,LASAR,LSR,L260
17318,Lazaria,77,LASAR,LSR,L260
17319,Lazariah,10,LASAR,LSR,L260
17320,Lazaro,4629,LASAR,LSR,L260
17321,Lazarus,675,LASAR,LSRS,L262
17322,Lazer,362,LASAR,LSR,L260
17323,Lazerrick,5,LASARAC,LSRK,L262
17324,Lazlo,15,LASL,LSL,L240
17325,Lc,6,LC,LK,L200
17326,Le,61,L,L,L000
17327,Lea,24598,L,L,L000
17328,Leaann,6,LAN,LN,L500
17329,Leah,203913,L,L,L000
17330,Leahna,5,LAN,LN,L500
17331,Leala,5,LAL,LL,L400
17332,Lealer,5,LALAR,LLR,L460
17333,Lealon,6,LALAN,LLN,L450
17334,Leamon,906,LANAN,LMN,L500
17335,Lean,19,LAN,LN,L500
17336,Leana,1458,LAN,LN,L500
17337,Leanah,5,LAN,LN,L500
17338,Leander,1564,LANDAR,LNTR,L536
17339,Leandra,3642,LANDR,LNTR,L536
17340,Leandre,267,LANDR,LNTR,L536
17341,Leandrea,27,LANDR,LNTR,L536
17342,Leandrew,34,LANDR,LNTR,L536
17343,Leandro,4426,LANDR,LNTR,L536
17344,Leane,25,LAN,LN,L500
17345,Leaner,25,LANAR,LNR,L560
17346,Leann,20427,LAN,LN,L500
17347,Leanna,17859,LAN,LN,L500
17348,Leanne,25091,LAN,LN,L500
17349,Leanny,29,LANY,LN,L500
17350,Leanora,127,LANAR,LNR,L560
17351,Leanore,230,LANAR,LNR,L560
17352,Leanza,5,LANS,LNS,L520
17353,Lear,21,LAR,LR,L600
17354,Leasa,129,LAS,LS,L200
17355,Leasha,5,LAS,LX,L200
17356,Leasia,143,LAS,LS,L200
17357,Leatha,2107,LAT,L0,L300
17358,Leatrice,3027,LATRAC,LTRK,L362
17359,Leavy,7,LAVY,LF,L100
17360,Leba,41,LAB,LP,L100
17361,Lebaron,12,LABARAN,LPRN,L165
17362,Lebarron,6,LABARAN,LPRN,L165
17363,Lebron,462,LABRAN,LPRN,L165
17364,Lecia,213,LAC,LK,L200
17365,Lecil,47,LACAL,LKL,L240
17366,Lectoria,5,LACTAR,LKR,L236
17367,Leda,275,LAD,LT,L300
17368,Ledarius,86,LADAR,LTRS,L362
17369,Ledarrius,11,LADAR,LTRS,L362
17370,Ledell,49,LADAL,LTL,L340
17371,Ledford,18,LADFAD,LTFR,L316
17372,Ledger,471,LAGAR,LJR,L326
17373,Ledia,5,LAD,LT,L300
17374,Ledora,113,LADAR,LTR,L360
17375,Lee,270347,LY,L,L000
17376,Leea,10,L,L,L000
17377,Leeah,259,L,L,L000
17378,Leeam,5,LAN,LM,L500
17379,Leeana,109,LAN,LN,L500
17380,Leeandra,25,LANDR,LNTR,L536
17381,Leeann,9891,LAN,LN,L500
17382,Leeanna,1034,LAN,LN,L500
17383,Leeanne,956,LAN,LN,L500
17384,Leeasia,5,LAS,LS,L200
17385,Leeba,82,LAB,LP,L100
17386,Leela,1331,LAL,LL,L400
17387,Leelah,28,LAL,LL,L400
17388,Leelan,24,LALAN,LLN,L450
17389,Leeland,842,LALAD,LLNT,L453
17390,Leelee,5,LALY,LL,L400
17391,Leeman,17,LANAN,LMN,L500
17392,Leen,233,LAN,LN,L500
17393,Leena,2132,LAN,LN,L500
17394,Leeon,6,LAN,LN,L500
17395,Leeroy,1380,LARY,LR,L600
17396,Leesa,1952,LAS,LS,L200
17397,Leesha,5,LAS,LX,L200
17398,Leevi,26,LAF,LF,L100
17399,Leeya,33,LAY,L,L000
17400,Leeyah,25,LAY,L,L000
17401,Leeza,199,LAS,LS,L200
17402,Legaci,5,LAGAC,LKK,L200
17403,Legacy,309,LAGACY,LKK,L200
17404,Legend,2509,LAGAD,LJNT,L253
17405,Legrand,41,LAGRAD,LKRN,L265
17406,Legrande,10,LAGRAND,LKRN,L265
17407,Lehi,6,L,LH,L000
17408,Lehiwa,5,L,LH,L000
17409,Lehman,24,LANAN,LMN,L500
17410,Lehua,91,L,LH,L000
17411,Lehuanani,6,LANAN,LHNN,L500
17412,Lei,80,L,L,L000
17413,Leia,5113,L,L,L000
17414,Leiah,174,L,L,L000
17415,Leialoha,11,LAL,LLH,L400
17416,Leiana,142,LAN,LN,L500
17417,Leiani,5,LAN,LN,L500
17418,Leianna,73,LAN,LN,L500
17419,Leib,202,LAB,LP,L100
17420,Leibish,84,LABAS,LPX,L120
17421,Leiby,43,LABY,LP,L100
17422,Leida,44,LAD,LT,L300
17423,Leidi,10,LAD,LT,L300
17424,Leidy,126,LADY,LT,L300
17425,Leif,3779,LAF,LF,L100
17426,Leigh,38251,LAGH,L,L200
17427,Leigha,3466,LAG,L,L200
17428,Leighann,1095,LAGAN,LN,L250
17429,Leighanna,50,LAGAN,LN,L250
17430,Leighanne,111,LAGAN,LN,L250
17431,Leighla,78,LAGHL,LL,L240
17432,Leighton,6173,LAGTAN,LTN,L235
17433,Leila,32503,LAL,LL,L400
17434,Leilah,1622,LAL,LL,L400
17435,Leilana,22,LALAN,LLN,L450
17436,Leiland,52,LALAD,LLNT,L453
17437,Leilanee,5,LALANY,LLN,L450
17438,Leilaney,5,LALANY,LLN,L450
17439,Leilani,22678,LALAN,LLN,L450
17440,Leilanie,277,LALANY,LLN,L450
17441,Leilanni,33,LALAN,LLN,L450
17442,Leilany,1260,LALANY,LLN,L450
17443,Leileen,6,LALAN,LLN,L450
17444,Leilene,94,LALAN,LLN,L450
17445,Leiloni,43,LALAN,LLN,L450
17446,Leily,5,LALY,LL,L400
17447,Leimomi,27,LANAN,LMM,L500
17448,Leina,56,LAN,LN,L500
17449,Leinaala,23,LANAL,LNL,L540
17450,Leira,10,LAR,LR,L600
17451,Leisa,3260,LAS,LS,L200
17452,Leisha,399,LAS,LX,L200
17453,Leita,5,LAT,LT,L300
17454,Leiya,10,LAY,L,L000
17455,Lejla,122,LAJL,LL,L240
17456,Lejon,55,LAJAN,LJN,L250
17457,Lekeisha,136,LACAS,LKX,L200
17458,Lekendrick,16,LACANDRAC,LKNT,L253
17459,Lekesha,127,LACAS,LKX,L200
17460,Lekeshia,70,LACAS,LKX,L200
17461,Lekisha,300,LACAS,LKX,L200
17462,Lela,26947,LAL,LL,L400
17463,Lelah,102,LAL,LL,L400
17464,Lelan,29,LALAN,LLN,L450
17465,Leland,45322,LALAD,LLNT,L453
17466,Lelani,100,LALAN,LLN,L450
17467,Lelania,5,LALAN,LLN,L450
17468,Lelar,36,LALAR,LLR,L460
17469,Leldon,97,LALDAN,LLTN,L435
17470,Lelia,7692,LAL,LL,L400
17471,Lella,31,LAL,LL,L400
17472,Lelon,12,LALAN,LLN,L450
17473,Lelton,15,LALTAN,LLTN,L435
17474,Lem,78,LAN,LM,L500
17475,Lema,6,LAN,LM,L500
17476,Lemar,173,LANAR,LMR,L560
17477,Lemarcus,28,LANARC,LMRK,L562
17478,Lemmie,31,LANY,LM,L500
17479,Lemon,85,LANAN,LMN,L500
17480,Lemond,5,LANAD,LMNT,L530
17481,Lemont,41,LANAD,LMNT,L530
17482,Lemoyne,5,LANYN,LMN,L500
17483,Lempi,60,LANP,LMP,L510
17484,Lemuel,3944,LANAL,LML,L540
17485,Len,987,LAN,LN,L500
17486,Lena,97181,LAN,LN,L500
17487,Lenae,15,LAN,LN,L500
17488,Lenard,5539,LANAD,LNRT,L563
17489,Lenda,155,LAND,LNT,L530
17490,Lendora,11,LANDAR,LNTR,L536
17491,Lenee,15,LANY,LN,L500
17492,Lenell,50,LANAL,LNL,L540
17493,Lenette,79,LANAT,LNT,L530
